event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE40769,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Zahra,31.4716,34.4013,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 17 November 2023, Israeli military airplanes struck Dar al-Wafa Hospital in Al Zahra (Gaza City, Gaza Strip), killing the hospital manager and injuring a number of doctors.",1,,1732580222
PSE40849,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun - Al-Sekka,31.5463,34.5332,2,Newpress; PLO Negotiations Affairs Department; Twitter,Other-New media,"On 17 November 2023, Israeli artillery struck targets east of North Gaza (coded to Beit Hanoun - Al-Sekka) (Gaza Strip). Casualties unknown.",0,,1736845190
PSE40853,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,PLO Negotiations Affairs Department,Other,"On 17 November 2023, Israeli artillery struck targets east of Rafah (coded to Yibna, Gaza Strip). Casualties unknown.",0,,1739840133
PSE40867,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 17 November 2023, Israeli military airplanes struck a group of displaced Palestinians east of Rafah city (coded to Yibna, Gaza Strip). Several persons were injured.",0,,1739840133
PSE40870,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Sheikh Zaid,31.5392,34.5117,1,Government Media Office; Palestine News and Information Agency; Palestinian Ministry of Health,Other-National,"On 17 November 2023, Israeli military airplanes struck targets in Sheikh Zaid (North Gaza, Gaza Strip), leaving an unspecified number of fatalities. [Palestinian Ministry of Health reported 13000 fatalities between 7 October - 18 November. 765 fatalities not attributed to specific events split across 12 events between 15-18 November. 64 fatalities coded to this event.]",64,,1740447582
PSE40872,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Government Media Office; Newpress; Palestine News and Information Agency; Palestinian Ministry of Health; Quds News Network; Twitter,Other-New media,"On 17 November 2023, Israeli military airplanes struck al-Fallah school hosting displaced people and nearby houses in Gaza - Az Zaytun (Gaza City, Gaza Strip), killing and injuring an unspecified number of civilians. [Palestinian Ministry of Health reported 13000 fatalities between 7 October - 18 November. 765 fatalities not attributed to specific events split across 12 events between 15-18 November. 64 fatalities coded to this event.]",64,,1740447582
PSE40874,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Sheikh Zaid,31.5392,34.5117,2,Palestine News and Information Agency,National,"On 17 November 2023, Israeli military airplanes struck houses near Sheikh Zaid (North Gaza, Gaza Strip). Casualties unknown.",0,,1740447582
PSE41151,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Muslim Group (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Government Media Office; Palestine News and Information Agency; Palestinian Ministry of Health; Quds News Network; Twitter,Other-New media,"On 17 November 2023, Israeli airplanes struck a residential area and the Abu al-Khair mosque in Jabalya town (North Gaza, Gaza Strip), resulting in an unspecified number of fatalities. Also, airplanes struck a house in al-Qasayeb area, killing 3 women. Total fatalities 6. Meanwhile, Israeli artillery struck targets in Al Nazleh area of Jabalya town (North Gaza, Gaza Strip). Casualties unknown. [Palestinian Ministry of Health reported 13000 fatalities between 7 October - 18 November. 765 fatalities not attributed to specific events split across 12 events between 15-18 November. 63 fatalities coded to this event.]",63,,1744070414
PSE40883,2023-11-17,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah Camp,31.2847,34.2546,1,Quds News Network; Twitter,New media-National,"On 17 November 2023, Israeli airplanes struck a house in al-Shaboura in Mukhayyam Rafah Camp (Rafah, Gaza Strip), killing a Palestinian and injuring several persons.",1,,1744085421
PSE40717,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Bayuk,31.2747,34.2899,2,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli military airplanes struck a poultry farm east of Rafah, Al Bayuk area (Rafah, Gaza Strip), killing 2 Palestinians.",2,,1715049678
PSE40801,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli artillery struck targets east of Gaza (coded to Gaza - Shujaiyya, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40802,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli artillery struck targets east of Khan Yunis (coded to Bani Suheila, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40804,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - As Siafa,31.5887,34.4959,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli warships struck targets along the Coast of North Gaza (coded to Beit Lahiya - As Siafa, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40806,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza Port,31.5245,34.4326,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli warships struck targets along the Coast of Gaza City (coded to Gaza Port, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40807,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis Port,31.3691,34.2734,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli warships struck targets along the Coast of Khan Yunis (coded to Khan Yunis Port, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40808,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Coast of Rafah,31.3474,34.2226,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli warships struck targets along the Coast of Rafah (Rafah, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40813,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck 2 mosques in Khan Yunis city (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40818,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Palestine News and Information Agency,National,"On 16 November 2023, an Israeli military helicopter opened fire at Palestinian houses east of Khan Yunis city (coded to Bani Suheila) (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1715049678
PSE40821,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Qararah,31.3739,34.3409,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli military airplanes struck a house in Al Qararah (Khan Yunis, Gaza Strip), killing at least 10 persons.",10,,1715049678
PSE40824,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Palestine News and Information Agency,National,"On 16 November 2023, Israeli airplanes struck houses in Al Jalaa street in Gaza City (Gaza City, Gaza Strip), killing 3 persons and injuring several others.",3,,1715049678
PSE40825,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,1,Newpress; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck and destroyed the municipality building of Bani Suheila (Khan Yunis, Gaza Strip), injuring 10 persons.",0,local administrators,1715049678
PSE40829,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ad Darraj,31.5172,34.4642,1,Newpress; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck and destroyed the minaret of Al Omari Mosque in Gaza - ad Darraj (Gaza City, Gaza Strip). There were no casualties.",0,,1715049678
PSE40830,2023-11-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Twitter,New media-National,"On 16 November 2023, Israeli military forces opened fire inside the Al Shifa Hospital complex in Gaza - Northern Remal (Gaza City, Gaza Strip), presumably toward civilians present in the hospital. Casualties unknown.",0,,1715049678
PSE40832,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Newpress; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli military airplanes struck a group of Palestinians west of Khan Yunis (coded to Khan Yunis - West (Municipal Stadium)) (Gaza Strip). Several persons were injured.",0,,1715049678
PSE40844,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - As Sater,31.3637,34.3228,1,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck al-Amin mosque in Khan Yunis - As Sater (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1715049679
PSE40845,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Fukhari,31.2952,34.3332,2,Palestine Information Center,Other,"On 16 November 2023, Israeli airplanes struck al-Rida Mosque in Al Fukhari (Khan Yunis, Gaza Strip), destroying it. Casualties unknown.",0,,1715049679
PSE40800,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah Camp,31.4249,34.34,2,Newpress; PLO Negotiations Affairs Department; Twitter,Other-New media,"On 16 November 2023, Israeli artillery struck targets east of Deir El Balah (coded to Deir al Balah Camp, Gaza Strip). Casualties unknown.",0,,1715641882
PSE40805,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Brawk,31.4204,34.339,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli warships struck targets along the Coast of Deir al Balah (coded to Al Brawk, Gaza Strip). Casualties unknown.",0,,1715641882
PSE40833,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck houses in An Nusayrat refugee camp (Deir El Balah, Gaza Strip). At least 7 persons were killed, including a little girl. In addition, Israeli military airplanes targeted the area of Ain Jalout towers in the southern part of the camp. Casualties unknown.",7,,1715641882
PSE40842,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli artillery struck targets north of An Nusayrat refugee camp (An Nusayrat - North, Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641882
PSE40865,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,1,Newpress; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli military airplanes struck a house in Al Burayj refugee camp (Deir El Balah, Gaza Strip), killing 5 persons and injuring an unspecified number of others.",5,,1715641882
PSE40810,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck houses and targets in Beit Lahiya and on the outskirts of the Indonesian Hospital (North Gaza, Gaza Strip). Israeli forces also fired artillery shelled toward targets in the city. Casualties unknown.",0,,1716328149
PSE40843,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - Al Mashroo,31.5433,34.4998,1,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes fired white phosphorus bombs in Beit Lahiya - Al Mashroo (North Gaza, Gaza Strip), injuring several persons, presumably civilians. HRW and other international organizations have accused Israel of using white phosphorous bombs.",0,,1716328149
PSE40815,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli artillery shelled a house in Gaza - Sabra (Gaza City, Gaza Strip). Casualties unknown.",0,,1719274439
PSE40840,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck targets in Gaza - Sabra (Gaza City, Gaza Strip). Casualties unknown.",0,,1719274439
PSE40811,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,1,Palestine News and Information Agency,National,"On 16 November 2023, Israeli artillery struck targets in Gaza - Southern Remal (Gaza City, Gaza Strip). Casualties unknown.",0,,1721691305
PSE40846,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Palestine Information Center,Other,"On 16 November 2023, Israeli airplanes struck an apartment in Tal as Sultan (Rafah, Gaza Strip). Casualties unknown.",0,,1721691305
PSE40822,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli military airplanes struck an apartment and a group of people west of Rafah (coded to Tal as Sultan, Gaza Strip), killing 2 Palestinians.",2,,1721691373
PSE40715,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Al Ahrar: Palestininian Freedom Movement,Civilians (Palestine); Police Forces of Palestine (2007-) Gaza Strip; Refugees/IDPs (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck targets and houses in Gaza - Sheikh Radwan (Gaza City, Gaza Strip). Airstrikes also targeted the house of Khaled Abu Hilal, Chairman of Al Ahrar Movement, in which several persons were injured. Later, Khaled Abu Hilal was declared dead with his son and another 6 civilians. 8 fatalities.",8,,1726520656
PSE40859,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya Camp,31.536,34.4907,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli military airplanes struck several houses and fired white phosphorus bombs in Mukhayyam Jabalya camp (North Gaza, Gaza Strip). At least 15 persons were killed. In addition, 3 persons were killed in Al Fallujah area in the camp, raising total fatalities to at least 18 persons. HRW and other international organizations have accused Israel of using white phosphorous bombs.",18,,1726520656
PSE40847,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,1,Al-Ittihad; Israeli Defense Forces; Joe Truzman; Twitter,Other-New media,"On 16 November 2023, Israeli airplanes struck the house of Hamas chairman, Isamil Haniya, in Gaza - Ash Shati' Camp refugee camp (Gaza City, Gaza Strip). Casualties unknown.",0,,1726520656
PSE40779,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Muslim Group (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - At Tuffah,31.5134,34.4751,1,Government Media Office; Palestinian Ministry of Health; Quds News Network; Twitter,Other-New media,"On 16 November 2023, Israeli airplanes struck targets, including Al Hasan mosque in Gaza - At Tuffah (Gaza City, Gaza Strip), resulting in an unspecified number of fatalities. [Palestinian Ministry of Health reported 13000 fatalities between 7 October - 18 November. 765 fatalities not attributed to specific events split across 12 events between 15-18 November. 64 fatalities coded to this event.]",64,,1727730465
PSE40839,2023-11-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nezarim,31.484,34.4056,2,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli soldiers opened fire at a passing Palestinian vehicle carrying displaced Palestinians near Gaza - Nezarim area (Gaza City, Gaza Strip), injuring 2 persons.",0,,1732580222
PSE40799,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun - Al-Sekka,31.5463,34.5332,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli artillery struck targets east of North Gaza (coded to Beit Hanoun - Al-Sekka) (Gaza Strip). Casualties unknown.",0,,1736845190
PSE40803,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,PLO Negotiations Affairs Department,Other,"On 16 November 2023, Israeli artillery struck targets east of Rafah (coded to Yibna, Gaza Strip). Casualties unknown.",0,,1739840133
PSE40837,2023-11-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,2,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli soldiers beat and killed a elderly Palestinian who was moving at Salah Al-Din street to the southern area, south of Al Mughraqa area (Gaza City, Gaza Strip).",1,,1739840133
PSE40814,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli artillery shelled houses in Gaza - Az Zaytun (Gaza City, Gaza Strip) and on the outskirts of Al Mamadani Hospital. Casualties unknown.",0,,1740447582
PSE40820,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Government Media Office; Palestine News and Information Agency; Palestinian Ministry of Health,Other-National,"On 16 November 2023, Israeli artillery shelled targets in Izbet Malin in Jabalya (North Gaza, Gaza Strip), resulting in an unspecified number of fatalities. [Palestinian Ministry of Health reported 13000 fatalities between 7 October - 18 November. 765 fatalities not attributed to specific events split across 12 events between 15-18 November. 64 fatalities coded to this event.]",64,,1740447582
PSE40836,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck a petrol station hosting displaced people in Gaza - Az Zaytun (Gaza City, Gaza Strip), killing 9 persons and injuring dozens.",9,,1740447582
PSE40838,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli artillery shelled targets in Gaza - Tal el Hawa (Gaza City, Gaza Strip). Casualties unknown.",0,,1740447582
PSE40841,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Juhr ad Dik,31.4557,34.4372,1,Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli artillery struck targets in Juhr ad Dik (Gaza City, Gaza Strip). Casualties unknown.",0,,1740447582
PSE40817,2023-11-16,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Khirbet al Adas,31.2855,34.2714,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 16 November 2023, Israeli airplanes struck a group of Palestinians in Zalatah area east of Rafah city, Khirbet al Adas area (Rafah, Gaza Strip), killing 4 persons and injuring several others.",4,,1744085421
PSE40757,2023-11-15,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,PLO Negotiations Affairs Department,Other,"On 15 November 2023, Israeli artillery struck targets east of Gaza (coded to Gaza - Shujaiyya, Gaza Strip). Casualties unknown.",0,,1715049678
