event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE42786,2024-01-01,2024,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Israeli Defense Forces; PLO Negotiations Affairs Department,Other,"On 1 January 2024, Israeli army raided a militant comman centre engaging in a clash with militants. The IDF artillery and tanks also shelled militant targets in Gaza - Shujaiyya (Gaza Strip) and directed a warplane towards militants, killing unspecified number of militants. Unspecified number of militants coded as 10.",10,,1726520657
PSE42802,2023-12-31,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Prisoners (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Palestine Information Center; Times of Israel,Other-Regional,"On 31 December 2023, an Israeli soldier shot and killed a Palestinian prisoner while guarding him in Gaza City (Gaza Strip). Israeli sources reported that the soldier opened fire after he had felt in danger.",1,,1715049683
PSE43662,2023-12-27,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,2,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 27 December 2023, Israeli snipers shot and killed 6 Palestinians while they were crossing the Al Saftawi area, north of Gaza - Sheikh Radwan (Gaza City, Gaza Strip).",6,,1715049685
PSE43638,2023-12-26,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Journalists (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun,31.5405,34.5402,1,Quds News Network; Twitter,New media-National,"On 26 December 2023, Israeli military forces opened fire at Palestinian civilians and journalists in Beit Hanoun (North Gaza, Gaza Strip). Casualties unknown.",0,,1736845190
PSE44268,2023-12-24,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Israeli Defense Forces; Twitter,Other-New media,"On 24 December 2023, Israeli troops opened fire while artillery fire shelled in Gaza City (Gaza Strip), killing 7 Hamas militants and destroying 4 observation posts.",7,,1715049687
PSE43610,2023-12-24,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,2,Palestine News and Information Agency,National,"On 24 December 2023, Israeli military forces opened fire at displaced Palestinians who attempted to return to their homes south of Gaza City (coded to Gaza - Az Zaytun) (Gaza City, Gaza Strip), injuring a number of them.",0,,1740447584
PSE67504,2023-12-21,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,UN HRC,Other,"On 21 December 2023, Israeli soldiers shot and killed at least 3 health workers at Al Awda Hospital, in Jabalya, North Gaza.",3,,1740447625
PSE43609,2023-12-20,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,1,Quds News Network; Twitter,New media-National,"On 20 December 2023, Israeli military forces shot dead 2 Palestinians in Al Mughraqa (Gaza City, Gaza Strip).",2,,1739840134
PSE67503,2023-12-19,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,1,Palestine News and Information Agency; Quds News Network; Twitter; UN HRC,New media-National,"On 19 December 2023, Israeli soldiers summarily executed at least 11 Palestinians via firearms near Al Jalaa Street in Gaza - Southern Remal (Gaza City, Gaza Strip). Some other sources reported fatalities as 13.",11,,1742858681
PSE43604,2023-12-17,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 17 December 2023, Israeli military forces opened fire at Kamal Odwan Hospital during a press conference in Beit Lahiya (North Gaza, Gaza Strip) while civilians were inside. Casualties unknown.",0,,1716328153
PSE43605,2023-12-17,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Quds News Network,National,"On 17 December 2023, Israeli snipers shot and injured 6 Palestinians while filling water in Al Shifa Hospital in Gaza - Northern Remal (Gaza City, Gaza Strip).",0,,1727125752
PSE43588,2023-12-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine); Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Newpress; Palestine Information Center; Palestine News and Information Agency; Quds News Network; Twitter,Other-New media,"On 16 December 2023, Israeli military forces destroyed the southern part of Kamal Odwan Hospital in Beit Lahiya (North Gaza, Gaza Strip). And according to the Ministry of Health in Gaza, Israeli forces bulldozed the tents of displaced individuals, burying dozens of patients and displaced people alive. A Palestinian journalist confirmed that at least 20 persons were killed. Fatalities coded as 20.",20,,1716328153
PSE44267,2023-12-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,1,Israeli Defense Forces; Newpress; Palestine News and Information Agency; Quds News Network; Times of Israel; Twitter,Other-New media,"On 16 December 2023, Israeli military forces shot and killed dozens of Palestinian youth who were inside al-Farabi and al-Moatasem schools in Gaza - Southern Remal (Gaza City, Gaza Strip). IDF said that its forces killed a number of Hamas militants at the schools. Fatalities coded as 12.",12,,1721691304
PSE43562,2023-12-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya - Tel-Zaatar,31.5367,34.5035,1,Al-Ittihad; Palestine News and Information Agency; Quds News Network,National-Regional,"On 16 December 2023, an Israeli sniper shot and killed a Palestinian who was in his house in Jabalya - Tel-Zaatar (North Gaza, Gaza Strip).",1,,1740447584
PSE43589,2023-12-16,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Christian Group (Palestine); Refugees/IDPs (Palestine); Women (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Joe Truzman; Liveuamap; Ma'an News Agency; Palestine News and Information Agency; Times of Israel,Local partner-New media,"On 16 December 2023, Israeli snipers shot and killed 2 displaced women who were inside the Holy Family Church in Gaza - Az Zaytun (Gaza City, Gaza Strip). IDF denied his responsibility for the killing of a woman and her daughter in the Holy Family Church, saying that troops fired shots and hit Hamas operatives who fired RPG from the vicinity of the church.",2,,1740447584
PSE44271,2023-12-16,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Israeli Defense Forces,Other,"On 16 December 2023, Israeli airplanes struck a number of Hamas militants who opened fire at troops from the roof of buildings in Jabalya town (North Gaza, Gaza Strip). Casualties unknown.",0,,1740447584
PSE43425,2023-12-14,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya Camp,31.536,34.4907,1,Palestine News and Information Agency,National,"On 14 December 2023, Israeli military forces shot and killed members of 2 Palestinian families who were hiding inside a UNRWA school in Mukhayyam Jabalya camp (North Gaza, Gaza Strip), leaving an unspecified number of fatalities, including women and children. Unspecified number of fatalities coded as 3.",3,,1726520657
PSE43445,2023-12-14,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Palestine News and Information Agency,National,"On 14 December 2023, Israeli military forces shot and killed an unspecified number of Palestinians who were inside their houses on the outskirts of Kamal Odwan Hospital in Beit Lahiya (North Gaza, Gaza Strip). Unspecified number of fatalities coded as 3.",3,,1726520657
PSE44273,2023-12-12,2023,2,Political violence,Battles,Armed clash,Military Forces of Israel (2022-) Special Forces,,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Times of Israel,Regional,"Around 12 December 2023, Israeli special forces carried out an operation to retrieve the bodies of Israeli hostages and clashed with Hamas militants in North Gaza, coded to Jabalya (Gaza Strip). During the operation, 2 Israeli soldiers were killed, others were wounded, and 2 Israeli bodies were retrieved.",2,,1740447584
PSE43393,2023-12-11,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3502,34.3081,1,Palestine News and Information Agency,National,"On 11 December 2023, Israeli snipers shot and killed several Palestinians in Khan Yunis (Khan Yunis, Gaza Strip). Unspecified fatalities coded as 3.",3,,1715049684
PSE43403,2023-12-11,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Quds News Network; Twitter,New media-National,"On 11 December 2023, an Israeli sniper shot and injured a displaced Palestinian in Abasan al Kabirah (Khan Yunis, Gaza Strip).",0,,1715049684
PSE43361,2023-12-09,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine); Women (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Quds News Network,National,"On 9 December 2023, Israeli troops opened fire at health workers and pregnant women at Kamal Odwan Hospital in Beit Lahiya (North Gaza, Gaza Strip), killing 3 health staff and several women. Total fatalities coded as 5.",5,,1716328153
PSE42608,2023-12-08,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,2,Al Ghad (Jordan); Dunia Al Watan; Joe Truzman; Ma'an News Agency; Newpress; Twitter,New media-National,"On 8 December 2023, Israeli forces attempted to breach a Hamas shelter in Gaza (Gaza City, Gaza Strip) to rescue an Israeli soldier who had been captured on October 7. Clashes erupted at the location, resulting in the death of the Israeli hostage soldier.",1,,1715049683
PSE42460,2023-12-08,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 December 2023, Israeli snipers targeted Al Awda Hospital in Jabalya (North Gaza, Gaza Strip), killing a doctor.",1,,1740447583
PSE42552,2023-12-07,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya - Al Mashroo,31.5433,34.4998,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 7 December 2023, Israeli snipers opened fire and drones struck the Khalifa Ibn Zayed school hosting thousands of displaced people in Beit Lahiya - Al Mashroo (North Gaza, Gaza Strip), injuring a number of Palestinians, and killing 2 persons.",2,,1716328152
PSE42268,2023-12-03,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Palestine News and Information Agency,National,"On 3 December 2023, Israeli troops opened fire at al-Mazraa school in Deir al Balah (Deir El Balah, Gaza Strip), injuring a number of Palestinians including children.",0,,1715641883
PSE42238,2023-12-02,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Arab 48; Quds News Network; Twitter,New media-National,"On 2 December 2023, Israeli military forces opened fire at Palestinian ambulances in Gaza - Sabra (Gaza City, Gaza Strip). Casualties unknown.",0,,1719274438
PSE42078,2023-12-01,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,2,Palestine News and Information Agency,National,"On 1 December 2023, Israeli troops opened fire and killed 2 Palestinian brothers near the Msallam pharmacy at al-Jalaa street east of Gaza - Northern Remal (Gaza City, Gaza Strip).",2,,1715049681
PSE41807,2023-11-30,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Palestine Information Center; Quds News Network; Twitter,Other-New media,"On 30 November 2023, Israeli military forces opened fire at agricultural lands east of Khan Yunis (coded to Bani Suheila, Gaza Strip), likely targeting Palestinian farmers. Casualties unknown.",0,,1715049681
PSE41808,2023-11-30,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Quds News Network,National,"On 30 November 2023, Israeli military forces opened fire on the outskirts of Gaza - Sheikh Radwan (Gaza City, Gaza Strip), likely targeting civilians. Casualties unknown.",0,,1715049681
PSE41805,2023-11-30,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Journalists (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nezarim,31.484,34.4056,2,Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 30 November 2023, Israeli military forces shot and injured a Palestinian journalist south of Wadi Gaza (coded to Gaza - Nezarim) (Gaza City, Gaza Strip).",0,,1732580222
PSE41801,2023-11-29,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Quds News Network; Twitter,New media-National,"On 29 November 2023, Israeli military forces opened fire at Palestinian farmers east of Khan Yunis (coded to Bani Suheila, Gaza Strip). Casualties unknown.",0,,1715049681
PSE41907,2023-11-29,2023,1,Political violence,Battles,Armed clash,Military Forces of Israel (2022-),,External/Other forces,Unidentified Armed Group (Palestine),,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,2,Joe Truzman; Ma'an News Agency; Newpress; Quds News Network; Twitter,New media-National,"On 29 November 2023, Israeli troops opened fire and killed 3 unidentified Palestinian militants north of Gaza City, in the Gaza - Sheikh Radwan area (Gaza City, Gaza Strip).",3,,1715049681
PSE41802,2023-11-29,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,2,Quds News Network; Twitter,New media-National,"On 29 November 2023, Israeli military forces opened fire northwest of Gaza City, Gaza - Ash Shati' Camp area (Gaza City, Gaza Strip), likely toward civilians. Casualties unknown.",0,,1726520656
PSE42067,2023-11-29,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun,31.5405,34.5402,2,Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 29 November 2023, Israeli military forces opened fire at Palestinians east of Beit Hanoun (North Gaza, Gaza Strip), injuring a civilian who succumbed to his wounds on 30 November 2023.",1,,1736845190
PSE41803,2023-11-29,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,PLO Negotiations Affairs Department,Other,"On 29 November 2023, Israeli military forces opened fire at Palestinians in Gaza - Tal el Hawa (Gaza City, Gaza Strip), injuring 2 civilians in Beit Hanoun and Gaza - Tal el Hawa.",0,,1740447583
PSE41792,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Al-Ittihad; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 28 November 2023, Israeli military forces opened fire at displaced Palestinians while they were attempting to return to their houses in Gaza - Sheikh Radwan (Gaza City, Gaza Strip). 4 civilians were injured, one in critical condition, in Gaza - Nasr and Gaza - Sheikh Radwan.",0,,1715049681
PSE41796,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Al-Ittihad; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 28 November 2023, Israeli military forces opened fire at Palestinians and their houses east of Khan Yunis (coded to Bani Suheila, Gaza Strip). Casualties unknown.",0,,1715049681
PSE41794,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,2,Al-Ittihad; Palestine News and Information Agency; PLO Negotiations Affairs Department,Other-National,"On 28 November 2023, Israeli military forces opened fire at Palestinians and their houses east of Al Burayj refugee camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641883
PSE41795,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,2,Al-Ittihad; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 28 November 2023, Israeli military forces opened fire at Palestinians and their houses east of Al Maghazi refugee camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1715641883
PSE41800,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,PLO Negotiations Affairs Department,Other,"On 28 November 2023, Israeli military forces opened fire at Palestinians in Gaza - Sabra (Gaza City, Gaza Strip). There were no casualties",0,,1719274438
PSE41791,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nasr,31.534,34.4574,1,Al-Ittihad; Palestine News and Information Agency,National-Regional,"On 28 November 2023, Israeli military forces opened fire at displaced Palestinians while they were attempting to return to their houses in Gaza - Nasr (Gaza City, Gaza Strip). 4 civilians were injured, one in critical condition, in Gaza - Nasr and Gaza - Sheikh Radwan.",0,,1721691304
PSE41798,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Quds News Network; Twitter,New media-National,"On 28 November 2023, Israeli troops opened fire east of Rafah (coded to Yibna, Gaza Strip), likely targeting civilians and houses. Casualties unknown.",0,,1739840133
PSE41793,2023-11-28,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Al-Ittihad; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 28 November 2023, Israeli military forces opened fire at Palestinians while they were attempting to return to their houses in Gaza - Tal el Hawa and on the outskirts of the Al Quds Hospital (Gaza City, Gaza Strip). Casualties unknown.",0,,1740447583
PSE42052,2023-11-27,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,2,Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 27 November 2023, Israeli military forces opened fire toward Palestinian houses east of Al Maghazi refugee camp (Deir El Balah, Gaza Strip). There were no casualties.",0,,1715641883
PSE42069,2023-11-26,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Farmers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,2,Al-Ittihad; Arab 48; Dunia Al Watan; Jerusalem Post; Liveuamap; Ma'an News Agency; Newpress; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Local partner-New media,"On 26 November 2023, Israeli military forces opened fire toward Palestinian farmers while working east of Al Maghazi refugee camp (Deir El Balah, Gaza Strip). A farmer was killed, and another one was injured.",1,,1715641883
PSE42045,2023-11-26,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Al-Ittihad; Arab 48; Dunia Al Watan; Jerusalem Post; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network,Other-National,"On 26 November 2023, Israeli military forces opened fire toward Palestinians on the outskirts of the Indonesian Hospital in Beit Lahiya (North Gaza, Gaza Strip), injuring 3 civilians.",0,,1716328151
PSE42044,2023-11-26,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Al-Ittihad; Arab 48; Dunia Al Watan; Jerusalem Post; Ma'an News Agency; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network,Other-National,"On 26 November 2023, Israeli military forces opened fire toward Palestinians on the outskirts of the Rantisi Hospital in Gaza - Tal el Hawa (Gaza City, Gaza Strip), injuring 4 civilians.",0,,1740447583
PSE42025,2023-11-25,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Quds News Network,National,"On 25 November 2023, Israeli military forces opened fire toward displaced Palestinians who tried to reach the North Gaza Strip, likely in the Wadi Gaza area, north of An Nusayrat refugee camp (An Nusayrat - North, Deir El Balah, Gaza Strip). An unspecified number of Palestinians were injured.",0,,1716240636
PSE41580,2023-11-24,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Quds News Network; Twitter,New media-National,"On 24 November 2023, Israeli troops opened fire, likely toward Palestinian civilians, following the start of a truce east of Khan Yunis (coded to Bani Suheila, Gaza Strip). Casualties unknown.",0,,1715049680
